website,domain,school_name,phone,grades,csz,street_address
http://www.vhjsd.org,vhjsd.org,Valley Home Joint Elementary, (209) 847-0117,K-8,"Valley Home, CA 95361-7773",13231 Pioneer Avenue
http://www.vcpusd.k12.ca.us,vcpusd.k12.ca.us,Valley Center-Pauma Unified, (760) 749-0464,K-12,"Valley Center, CA 92082-6599",28751 Cole Grade Road
http://www.vallejo.k12.ca.us,vallejo.k12.ca.us,Vallejo City Unified, (707) 556-8921,K-12,"Vallejo, CA 94592-1177",665 Walnut Avenue
http://www.vallecitossd.com,vallecitossd.com,Vallecitos Elementary, (760) 451-8200,K-12,"Rainbow, CA 92028-9795",5211 Fifth Street
http://vallecito-ca.schoolloop.com,vallecito-ca.schoolloop.com,Vallecito Union, (209) 795-8500,K-8,"Avery, CA 95224",4545 B Moran Road
http://www.vallelindo.k12.ca.us,vallelindo.k12.ca.us,Valle Lindo Elementary, (626) 580-0610,K-8,"South El Monte, CA 91733-3388",1431 North Central Avenue
http://www.valverde.edu,valverde.edu,Val Verde Unified, (951) 940-6100,K-12,"Perris, CA 92571-3103",975 West Morgan Street
http://www.vacavilleusd.org,vacavilleusd.org,Vacaville Unified, (707) 453-6117,K-12,"Vacaville, CA 95687-3546",401 Nut Tree Road
http://www.ulhs.k12.ca.us,ulhs.k12.ca.us,Upper Lake Union High, (707) 275-2655,9-12,"Upper Lake, CA 95485-9220",675 Clover Valley Road
http://www.ulesd.org,ulesd.org,Upper Lake Union Elementary School District, (707) 275-2357,K-8,"Upper Lake, CA 95485-0036",679 Second Street
http://www.upland.k12.ca.us,upland.k12.ca.us,Upland Unified School District, (909) 985-1864,K-12,"Upland, CA 91786-4764",390 North Euclid Avenue
http://mcoeweb.marin.k12.ca.us/rurals/union,mcoeweb.marin.k12.ca.us,Union Joint Elementary, (707) 762-2047,K-6,"Petaluma, CA 94952-9445",5300 Red Hill Road
http://www.uhsd.k12.ca.us,uhsd.k12.ca.us,Union Hill Elementary, (530) 273-0647,K-8,"Grass Valley, CA 95945-8730",10879 Bartlett Drive
http://www.unionsd.org,unionsd.org,Union Elementary, (408) 377-8010,K-8,"San Jose, CA 95124-5434",5175 Union Avenue
http://www.uusd.net,uusd.net,Ukiah Unified, (707) 472-5002,K-12,"Ukiah, CA 95482-3411",511 South Orchard Avenue
http://www.trusd.org,trusd.org,Two Rock Union, (707) 762-6617,K-6,"Petaluma, CA 94952-9639",5001 Spring Hill Road
http://westwoodusd.org,westwoodusd.org,Westwood Unified School District, (530) 256-2311,K-12,"Westwood, CA 96137-1225",Fourth And Greenwood Streets
http://www.westside.k12.ca.us,westside.k12.ca.us,Westside Union Elementary School District, (661) 722-0716,K-8,"Quartz Hill, CA 93536-2963",41914 50th Street West
,,Westside Elementary, (559) 884-2494,K-12,"Five Points, CA 93624-0398",19191 Excelsior Avenue
http://www.wued.org,wued.org,Westmorland Union Elementary, (760) 344-4364,K-8,"Westmorland, CA 92281-0088",200 South C Street
http://www.wsdk8.us,wsdk8.us,Westminster Elementary School District, (714) 894-7311,K-8,"Westminster, CA 92683-4482",14121 Cedarwood Avenue
http://www.wpusd.k12.ca.us,wpusd.k12.ca.us,Western Placer Unified School District, (916) 645-6350,K-12,"Lincoln, CA 95648-1825","600 Sixth Street, Suite 400"
http://www.wscuhsd.k12.ca.us,wscuhsd.k12.ca.us,West Sonoma County Union High School District, (707) 824-6403,"PK, 1-12","Sebastopol, CA 95472-3431",462 Johnson Street
http://www.westsideusd.org,westsideusd.org,West Side Union Elementary, (707) 433-3923,K-6,"Healdsburg, CA 95448-9476",1201 Felta Road
,,West Side Rop, (661) 763-2390,9-12,"Taft, CA 93268",515 9th Street
http://www.westpark.k12.ca.us,westpark.k12.ca.us,West Park Elementary, (559) 233-6501,K-12,"Fresno, CA 93706-9042",2695 South Valentine Avenue
http://www.wcusd.org,wcusd.org,West Covina Unified, (626) 939-4600,K-12,"West Covina, CA 91790-3406",1717 West Merced Avenue
http://www.wccusd.net,wccusd.net,West Contra Costa Unified School District, (510) 231-1101,K-12,"Richmond, CA 94801-3135",1108 Bissell Avenue
http://www.mtshastaandweedschooldistricts.com,mtshastaandweedschooldistricts.com,Weed Union Elementary, (530) 926-6007,K-8,"Mount Shasta, CA 96067-2315",595 East Alma Street
http://www.weaverusd.k12.ca.us,weaverusd.k12.ca.us,Weaver Union, (209) 723-7606,K-8,"Merced, CA 95341-9583",3076 East Childs Avenue
http://www.tcoe.org/districts/waukena.shtm,tcoe.org,Waukena Joint Union Elementary, (559) 686-3328,K-8,"Tulare, CA 93274-8924",19113 Road 28
http://www.waughsd.org,waughsd.org,Waugh Elementary, (707) 765-3331,K-6,"Petaluma, CA 94954-6837",1851 Hartman Lane
http://www.waterford.k12.ca.us,waterford.k12.ca.us,Waterford Unified School District, (209) 874-1809,K-12,"Waterford, CA 95386-9158","219 North Reinway Avenue, Building 2"
http://www.washingtonusd.org,washingtonusd.org,Washington Union Elementary, (831) 484-2166,K-8,"Salinas, CA 93908-9133",43 San Benancio Road
http://www.wusd.k12.ca.us,wusd.k12.ca.us,Washington Unified School District, (916) 375-7600,K-12,"West Sacramento, CA 95691-3224",930 Westacre Road
http://www.wusd.ws,wusd.ws,Washington Unified, (559) 495-5626,K-12,"Fresno, CA 93706",7950 South Elm Avenue
http://www.washingtoncolony.k12.ca.us,washingtoncolony.k12.ca.us,Washington Colony Elementary, (559) 233-0706,K-8,"Fresno, CA 93706-6043",130 East Lincoln Avenue
http://www.tcoe.org/districts/woodville.shtm,tcoe.org,Woodville Union Elementary, (559) 686-9712,K-8,"Porterville, CA 93257-9205",16541 Road 168
http://www.woodsideschool.us,woodsideschool.us,Woodside Elementary, (650) 851-1571,K-8,"Woodside, CA 94062-2552",3195 Woodside Road
http://www.wjusd.org,wjusd.org,Woodland Joint Unified School District, (530) 662-0201,K-12,"Woodland, CA 95695-4109",435 Sixth Street
http://www.tcoe.org/districts/woodlakehigh.shtm,tcoe.org,Woodlake Union High School District, (559) 564-8081,7-12,"Woodlake, CA 93286",300 West Whitney Ave
http://www.tcoe.k12.ca.us/districts/woodlake.shtm,tcoe.k12.ca.us,Woodlake Union Elementary School District, (559) 564-8081,3-8,"Woodlake, CA 93286",300 West Whitney Ave
http://www.w-usd.org,w-usd.org,Woodlake Unified, (559) 564-8081,K-12,"Woodlake, CA 93286",300 West Whitney Avenue
http://www.wiseburn.k12.ca.us,wiseburn.k12.ca.us,Wiseburn Unified, (310) 643-3025,K-12,"Hawthorne, CA 90250",13530 Aviation Boulevard
http://www.winton.k12.ca.us,winton.k12.ca.us,Winton Elementary, (209) 357-6175,K-8,"Winton, CA 95388-0008",7000 North Center Street
http://www.wintersjusd.org,wintersjusd.org,Winters Joint Unified School District, (530) 795-6100,K-12,"Winters, CA 95694-1646",909 West Grant Avenue
http://winship-robbins.sutter.k12.ca.us,winship-robbins.sutter.k12.ca.us,Winship-Robbins, (530) 696-2451,K-8,"Meridian, CA 95957-9647",4305 South Meridian Road
http://www.wusd.org,wusd.org,Windsor Unified School District, (707) 837-7701,K-12,"Windsor, CA 95492-9217","9291 Old Redwood Highway, Building 500"
http://www.wilsonasd.net,wilsonasd.net,Wilsona Elementary, (661) 264-1111,K-8,"Palmdale, CA 93591-3800",18050 East Avenue O
http://www.wilsonschoolpetaluma.org,wilsonschoolpetaluma.org,Wilmar Union Elementary, (707) 765-4340,K-6,"Petaluma, CA 94952-8023",3775 Bodega Avenue
http://www.willowsunified.org,willowsunified.org,Willows Unified, (530) 934-6600,K-12,"Willows, CA 95988-2830",823 West Laurel Street
http://www.sbcoe.k12.ca.us/willow.grove.html,sbcoe.k12.ca.us,Willow Grove Union Elementary, (831) 628-3256,K-8,"Paicines, CA 95043-0046",11655 Airline Highway
http://www.sisnet.ssku.k12.ca.us/~willoweb,sisnet.ssku.k12.ca.us,Willow Creek Elementary, (530) 459-3313,K-8,"Montague, CA 96064-9229",5321 York Road
http://www.willitsunified.net,willitsunified.net,Willits Unified, (707) 459-5314,K-12,"Willits, CA 95490-3007",1277 Blosser Lane
http://www.williamsusd.net,williamsusd.net,Williams Unified School District, (530) 473-2550,K-12,"Williams, CA 95987-0007",260 11th Street
http://www.hartdistrict.org,hartdistrict.org,William S. Hart Union High, (661) 259-0033,K-12,"Santa Clarita, CA 91350-2948",21380 Centre Pointe Parkway
http://sierra-coe.k12.ca.us,sierra-coe.k12.ca.us,William (R) Rouse Rop, (530) 993-4991,10-12,"Loyalton, CA 96118",604 Main Street
http://www.wuhsd.k12.ca.us,wuhsd.k12.ca.us,Whittier Union High, (562) 698-8121,9-12,"Whittier, CA 90605-2798",9401 South Painter Avenue
http://www.whittiercity.net,whittiercity.net,Whittier City Elementary, (562) 789-3000,K-8,"Whittier, CA 90602-1123",7211 South Whittier Avenue
http://www.shastalink.k12.ca.us/whitmore,shastalink.k12.ca.us,Whitmore Union Elementary, (530) 472-3243,K-12,"Whitmore, CA 96096-0010",30611 Whitmore Road
http://www.wheatlandhigh.org,wheatlandhigh.org,Wheatland Union High School District, (530) 633-3100,7-12,"Wheatland, CA 95692-9798",1010 Wheatland Road
http://www.yucaipaschools.com,yucaipaschools.com,Yucaipa-Calimesa Joint Unified School District, (909) 797-0174,K-12,"Yucaipa, CA 92399-4544",12797 Third Street
http://www.yuba.net,yuba.net,Yuba County Office Of Education, (530) 749-4900,K-12,"Marysville, CA 95901-4149",935 14th Street
http://www.ycusd.k12.ca.us,ycusd.k12.ca.us,Yuba City Unified, (530) 822-5200,PK-12,"Yuba City, CA 95991-3627",750 Palora Avenue
http://www.yuhsd.net,yuhsd.net,Yreka Union High, (530) 842-2521,9-12,"Yreka, CA 96097-2365",400 Preece Way
http://www.yrekausd.net,yrekausd.net,Yreka Union Elementary School District, (530) 842-1168,K-8,"Yreka, CA 96097-3369",309 Jackson Street
http://www.yosemiteusd.com,yosemiteusd.com,Yosemite Unified School District, (559) 683-8801,K-12,"Oakhurst, CA 93644",50200 High School Road
,,Yosemite Rop, (209) 525-5093,11-12,"Modesto, CA 95355","801 County Center,Iii Court"
,,Yolo County Rop, (530) 668-3770,9-12,"Woodland, CA 95776",1280 Santa Anita Court
http://www.ycoe.org,ycoe.org,Yolo County Office Of Education, (530) 668-6700,K-12,"Woodland, CA 95776-6127","1280 Santa Anita Court, Suite 100"
http://www.wrightesd.org,wrightesd.org,Wright Elementary, (707) 542-0550,K-8,"Santa Rosa, CA 95407-6550",4385 Price Avenue
http://www.wheatland.k12.ca.us,wheatland.k12.ca.us,Wheatland, (530) 633-3130,K-8,"Wheatland, CA 95692-0818",111 Main Street
http://www.wasco.k12.ca.us,wasco.k12.ca.us,Wasco Union High, (661) 758-8447,9-12,"Wasco, CA 93280-1563",2100 Seventh Street
http://www.wuesd.org,wuesd.org,Wasco Union Elementary, (661) 758-7100,K-8,"Wasco, CA 93280-1825",1102 Fifth Street
http://www.sdcoe.k12.ca.us/districts/warner,sdcoe.k12.ca.us,Warner Unified, (760) 782-3517,K-12,"Warner Springs, CA 92086-0008",30951 Highway 79
http://www.wvusd.k12.ca.us,wvusd.k12.ca.us,Walnut Valley Unified, (909) 595-1261,K-12,"Walnut, CA 91789-2931",880 South Lemon Avenue
http://www.tusd.org,tusd.org,Torrance Unified, (310) 972-6500,K-12,"Torrance, CA 90501-3420",2335 Plaza Del Amo
http://www.tiptonschool.org,tiptonschool.org,Tipton Elementary, (559) 752-4213,K-8,"Tipton, CA 93272-9400",370 North Evans Road
http://www.threeriversschools.org,threeriversschools.org,Three Rivers Union Elementary, (559) 561-4466,K-8,"Three Rivers, CA 93271-0099",41932 Sierra Drive
http://www.sbusd.org,sbusd.org,South Bay Union Elementary, (619) 628-1600,PK-8,"Imperial Beach, CA 91932-2029",601 Elm Avenue
http://www.soulsbyville.k12.ca.us,soulsbyville.k12.ca.us,Soulsbyville Elementary, (209) 532-1419,K-8,"Soulsbyville, CA 95372-9792",20300 Soulsbyville Road
http://www.soqueldo.santacruz.k12.ca.us,soqueldo.santacruz.k12.ca.us,Soquel Union Elementary, (831) 464-5639,PK-8,"Capitola, CA 95010-3618",620 Monterey Avenue
http://www.sonorahs.k12.ca.us,sonorahs.k12.ca.us,Sonora Union High School District, (209) 533-8510,9-12,"Sonora, CA 95370-5680",100 School Street
http://www.ses.k12.ca.us,ses.k12.ca.us,Sonora Elementary School District, (209) 532-5491,K-8,"Sonora, CA 95370-5203",830 Greenley Road
http://www.smbsd.org,smbsd.org,Santa Maria-Bonita, (805) 928-1783,K-8,"Santa Maria, CA 93454-6230",708 South Miller Street
http://www.smjuhsd.k12.ca.us,smjuhsd.k12.ca.us,Santa Maria Joint Union High, (805) 922-4573,9-12,"Santa Maria, CA 93455-1507",2560 Skyway Drive
,,Santa Lucia Rop, (805) 474-3000,11-12,"San Luis Obispo, CA 93401",1499 San Luis Drive
http://www.rjuhsd.us,rjuhsd.us,Roseville Joint Union High, (916) 786-2051,9-12,"Roseville, CA 95661-5520",1750 Cirby Way
http://www.rcsdk8.org,rcsdk8.org,Roseville City Elementary School District, (916) 771-1600,K-8,"Roseville, CA 95678-2067",1050 Main Street
http://www.rosemead.k12.ca.us,rosemead.k12.ca.us,Rosemead Elementary, (626) 312-2900,PK-8,"Rosemead, CA 91770-2041",3907 Rosemead Boulevard
http://www.roselandsd.org,roselandsd.org,Roseland Elementary, (707) 545-0102,K-12,"Santa Rosa, CA 95407-7433",1934 Biwana Drive
http://www.ruesd.net,ruesd.net,Rosedale Union Elementary, (661) 588-6000,K-8,"Bakersfield, CA 93312-3531",2553 Old Farm Road
http://www.romoland.k12.ca.us,romoland.k12.ca.us,Romoland Elementary, (951) 926-9244,K-8,"Homeland, CA 92548-9141",25900 Leon Road
http://www.humboldt.k12.ca.us/rohnerville_sd/index.html,humboldt.k12.ca.us,Rohnerville Elementary School District, (707) 725-7823,K-8,"Fortuna, CA 95540",3850 Rohnerville Rd
http://www.rocklin.k12.ca.us,rocklin.k12.ca.us,Rocklin Unified, (916) 624-2428,K-12,"Rocklin, CA 95677-2811",2615 Sierra Meadows Drive
http://www.plumvalleyschool.org,plumvalleyschool.org,Plum Valley Elementary School District, (530) 597-2248,K-8,"Paynes Creek, CA 96075",29950 Plum Creek Rd
http://www.pleasantonusd.net,pleasantonusd.net,Pleasanton Unified School District, (925) 462-5500,K-12,"Pleasanton, CA 94566-7498",4665 Bernal Avenue
http://www.pleasant-view.k12.ca.us,pleasant-view.k12.ca.us,Pleasant View Elementary, (559) 784-6769,K-8,"Porterville, CA 93257-9214",14004 Road 184
http://www.pasoschools.org,pasoschools.org,Paso Robles Joint Unified School District, (805) 769-1000,7-12,"Paso Robles, CA 93446",800 Niblick Rd
http://www.pusd.us,pusd.us,Pasadena Unified, (626) 396-3600,PK-12,"Pasadena, CA 91101-3507",351 South Hudson Avenue
http://www.parlierunified.org,parlierunified.org,Parlier Unified, (559) 646-2731,K-12,"Parlier, CA 93648-2034",900 Newmark Avenue
http://www.paramount.k12.ca.us,paramount.k12.ca.us,Paramount Unified, (562) 602-6000,K-12,"Paramount, CA 90723-4378",15110 California Avenue
http://www.pusdk12.org,pusdk12.org,Paradise Unified School District, (530) 872-6400,PK-12,"Paradise, CA 95969-2834",6696 Clark Rd
http://www.paradiseesd.org,paradiseesd.org,Paradise Elementary, (209) 524-0184,K-8,"Modesto, CA 95358-8337",3361 California Avenue
http://www.sbcoe.k12.ca.us/districts/panoche.html,sbcoe.k12.ca.us,Panoche Elementary, (831) 628-3438,K-8,"Paicines, CA 95043-9707",31441 Panoche Road
http://www.ouhsd.org,ouhsd.org,Oroville Union High, (530) 538-2300,9-12,"Oroville, CA 95966-5440",2211 Washington Avenue
http://www.ocesd.org,ocesd.org,Oroville City Elementary, (530) 532-3000,K-8,"Oroville, CA 95966-5113",2795 Yard Street
http://orogrande.net,orogrande.net,Oro Grande Elementary, (760) 243-5884,K-12,"Oro Grande, CA 92368-0386",19175 Third Street
http://www.orlandusd.net,orlandusd.net,Orland Joint Unified, (530) 865-1200,K-12,"Orland, CA 95963-1641",903 South Street
http://www.orindaschools.org,orindaschools.org,Orinda Union Elementary, (925) 254-4901,K-8,"Orinda, CA 94563-2603",8 Altarinda Road
http://orickschool.homestead.com,orickschool.homestead.com,Orick Elementary, (707) 488-2821,K-8,"Orick, CA 95555-0128",120918 Highway 101
http://www.ogsd.net,ogsd.net,Oak Grove Elementary School District, (408) 227-8300,K-8,"San Jose, CA 95119-1204",6578 Santa Teresa Boulevard
http://www.nuview.k12.ca.us,nuview.k12.ca.us,Nuview Union, (951) 928-0066,K-12,"Nuevo, CA 92567-9706",29780 Lakeview Avenue
http://www.nuestroschool.org,nuestroschool.org,Nuestro Elementary, (530) 822-5100,K-12,"Live Oak, CA 95953-9401",3934 Broadway Road
http://www.nusd.org,nusd.org,Novato Unified School District, (415) 897-4201,K-12,"Novato, CA 94945-2205",1015 Seventh Street
http://www.nlmusd.k12.ca.us,nlmusd.k12.ca.us,Norwalk-La Mirada Unified School District, (562) 868-0431,PK-12,"Norwalk, CA 90650-2894",12820 Pioneer Boulevard
http://www.nohum.k12.ca.us,nohum.k12.ca.us,Northern Humboldt Union High, (707) 839-6481,K-12,"Mckinleyville, CA 95519-3400",2755 Mckinleyville Avenue
http://www.nocrop.tec.ca.us,nocrop.tec.ca.us,North Orange County Rop, (714) 502-5800,9-12,"Anaheim, CA 92801",385 North Muller Street
http://www.nmcusd.org,nmcusd.org,North Monterey County Unified, (831) 633-3343,K-12,"Moss Landing, CA 95039-0049",8142 Moss Landing Road
,,North Kern Vocational Training Center, (661) 758-3045,9-12,"Wasco, CA 93280",2150 7th Street
http://www.northcowcreek.org,northcowcreek.org,North Cow Creek Elementary, (530) 549-4488,K-8,"Palo Cedro, CA 96073-9742",10619 Swede Creek Road
http://www.ljsd.org,ljsd.org,Lowell Joint, (562) 943-0211,PK-8,"Whittier, CA 90603-3042",11019 Valley Home Avenue
,,Lost Hills Union Elementary, (661) 797-2941,K-8,"Lost Hills, CA 93249-0158",20951 Pavilion Way
http://www.sbceoportal.org/losolivos/,sbceoportal.org,Los Olivos Elementary, (805) 688-4025,K-12,"Los Olivos, CA 93441-0208",2540 Alamo Pintado Avenue
http://lnsd.net,lnsd.net,Los Nietos, (562) 692-0271,K-8,"Whittier, CA 90606-3314",8324 South Westman Avenue
http://kcsos.kern.org/linnsvalley,kcsos.kern.org,Linns Valley-Poso Flat Union, (661) 536-8811,K-8,"Glennville, CA 93226-0399",158 White River Road
http://www.lindsay.k12.ca.us,lindsay.k12.ca.us,Lindsay Unified, (559) 562-5111,PK-12,"Lindsay, CA 93247-2172",371 East Hermosa Street
http://www.lindenusd.com,lindenusd.com,Linden Unified School District, (209) 887-3894,K-12,"Linden, CA 95236-9584",18527 East Main Street
http://www.lusd.net,lusd.net,Lincoln Unified, (209) 953-8700,PK-12,"Stockton, CA 95207-4055",2010 West Swain Road
,,Lincoln Elementary, (707) 763-0045,K-6,"Petaluma, CA 94952-9407",1300 Hicks Valley Road
http://www.libertyuhsd.k12.ca.us,libertyuhsd.k12.ca.us,Liberty Union High, (925) 634-2166,9-12,"Brentwood, CA 94513-1379",20 Oak Street
http://www.libertysd.org,libertysd.org,Liberty Elementary, (707) 795-4380,K-12,"Petaluma, CA 94952",170 Liberty School Road
http://www.lcusd.net,lcusd.net,La Canada Unified, (818) 952-8304,K-12,"La Canada, CA 91011",4490 Cornishon Ave
http://www.konoctiusd.org,konoctiusd.org,Konocti Unified School District, (707) 994-6475,K-12,"Lower Lake, CA 95457",9430 B Lake Street
http://www.knightsen.k12.ca.us,knightsen.k12.ca.us,Knightsen Elementary, (925) 625-0073,K-8,"Knightsen, CA 94548-0265",1923 Delta Road
http://www.knightsferry.k12.ca.us,knightsferry.k12.ca.us,Knights Ferry Elementary, (209) 881-3382,K-8,"Knights Ferry, CA 95361-2040",12726 Dent Street
http://www.humboldt.k12.ca.us/kneeland_sd,humboldt.k12.ca.us,Kneeland Elementary, (707) 442-5472,K-8,"Kneeland, CA 95549-9018",9313 Kneeland Road
http://www.ktjusd.k12.ca.us,ktjusd.k12.ca.us,Klamath-Trinity Joint Unified School District, (530) 625-5600,K-12,"Hoopa, CA 95546-1308",365 Loop Road
http://www.sisnet.ssku.k12.ca.us/~klamaftp,sisnet.ssku.k12.ca.us,Klamath River Union Elementary, (530) 496-3406,K-8,"Horse Creek, CA 96050-9204",30438 Walker Road
http://www.kitcarsonschool.com,kitcarsonschool.com,Kit Carson Union Elementary, (559) 582-2843,K-12,"Hanford, CA 93230-8802",9895 Seventh Avenue
http://www.kirkwoodschoolca.org,kirkwoodschoolca.org,Kirkwood Elementary, (530) 824-7773,K-8,"Corning, CA 96021-9719",2049 Kirkwood Road
http://khsvikings.com,khsvikings.com,Kingsburg Joint Union High School District, (559) 897-7721,9-12,"Kingsburg, CA 93631-1629",1900 18th Avenue
http://www.kesd.org,kesd.org,Kingsburg Elementary Charter, (559) 897-2331,K-8,"Kingsburg, CA 93631-1000",1310 Stroud Avenue
http://www.emeryusd.k12.ca.us,emeryusd.k12.ca.us,Emery Unified, (510) 601-4000,K-12,"Emeryville, CA 94608-3035",1275 - 61st Street
http://www.ejesd.net,ejesd.net,Elverta Joint Elementary, (916) 991-2244,K-12,"Elverta, CA 95626-9217",7900 Eloise Avenue
,,Elkins Elementary, (530) 833-5582,K-8,"Paskenta, CA 96074-0407",2960 Elkins Road
http://www.elkhills.k12.ca.us,elkhills.k12.ca.us,Elk Hills Elementary, (661) 765-7431,K-8,"Tupman, CA 93276-0129",501 Kern Street
http://www.egusd.net,egusd.net,Elk Grove Unified, (916) 686-5085,K-12,"Elk Grove, CA 95624-1801",9510 Elk Grove-Florin Road
http://www.el-tejon.k12.ca.us/,el-tejon.k12.ca.us,El Tejon Unified School District, (661) 248-6247,K-12,"Lebec, CA 93243-0876",4337 Lebec Road
http://www.elsegundousd.com,elsegundousd.com,El Segundo Unified, (310) 615-2650,K-12,"El Segundo, CA 90245-3036",641 Sheldon Street
http://erusd.org,erusd.org,El Rancho Unified School District, (562) 942-1500,K-12,"Pico Rivera, CA 90660-2913",9333 Loch Lomond Drive
http://www.elnidoschool.org,elnidoschool.org,El Nido Elementary, (209) 385-8420,PK-8,"El Nido, CA 95317-9762",161 East El Nido Road
http://www.emuhsd.k12.ca.us,emuhsd.k12.ca.us,El Monte Union High School District, (626) 444-9005,"K-2, 9-12","El Monte, CA 91731-3290",3537 Johnson Avenue
http://www.emcsd.org,emcsd.org,El Monte City Elementary, (626) 453-3700,PK-8,"El Monte, CA 91731-2684",3540 North Lexington Avenue
http://www.eduhsd.k12.ca.us,eduhsd.k12.ca.us,El Dorado Union High School District, (530) 622-5081,9-12,"Placerville, CA 95667-6816",4675 Missouri Flat Road
http://www.edcoe.org,edcoe.org,El Dorado County Office Of Education, (530) 622-7130,PK-12,"Placerville, CA 95667-8984",6767 Green Valley Road
http://www.ecesd.org,ecesd.org,El Centro Elementary, (760) 352-5712,K-8,"El Centro, CA 92243-2317",1256 Broadway
http://www.edline.net/pages/edison_elementary,edline.net,Edison Elementary, (661) 363-5394,K-8,"Bakersfield, CA 93307-9148",11518 School Street
http://www.besd.org,besd.org,Brawley Elementary, (760) 344-2330,K-8,"Brawley, CA 92227-1912",261 D Street
http://bradleyusd-ca.schoolloop.com/,bradleyusd-ca.schoolloop.com,Bradley Union Elementary, (805) 472-2310,K-8,"Bradley, CA 93426-0060",65600 Dixie Street
http://www.bsusd.com/,bsusd.com,Borrego Springs Unified, (760) 767-5357,PK-12,"Borrego Springs, CA 92004-0235",2281 Diegueno Road
http://www.bigvalleyschool.org,bigvalleyschool.org,Big Valley Joint Unified, (530) 294-5266,K-12,"Bieber, CA 96009-0157",400 Bridge Street
http://www.bgsp.k12.ca.us,bgsp.k12.ca.us,Big Springs Union Elementary, (530) 459-3189,K-8,"Montague, CA 96064-9707",7405 Highway A-12
http://bp.k12.ca.us,bp.k12.ca.us,Big Pine Unified School District, (760) 938-2005,K-12,"Big Pine, CA 93513-0908",500 South Main Street
http://www.bofg.k12.ca.us,bofg.k12.ca.us,Big Oak Flat-Groveland Unified School District, (209) 962-5765,K-12,"Groveland, CA 95321",19177 Hwy 120
http://www.humboldt.k12.ca.us/blagoon_sd,humboldt.k12.ca.us,Big Lagoon Union Elementary, (707) 677-3688,PK-8,"Trinidad, CA 95570-9622",269 Big Lagoon Park Road
http://www.bigcreekschool.com,bigcreekschool.com,Big Creek Elementary School District, (559) 893-3314,K-8,"Big Creek, CA 93605-0098",55190 Point Road
http://www.bhusd.org,bhusd.org,Beverly Hills Unified, (310) 551-5100,K-12,"Beverly Hills, CA 90212-3644",255 South Lasky Drive
http://www.berryessa.k12.ca.us,berryessa.k12.ca.us,Berryessa Union Elementary, (408) 923-1880,PK-8,"San Jose, CA 95132-2427",1376 Piedmont Road
http://www.berkeleyschools.net,berkeleyschools.net,Berkeley Unified School District, (510) 644-8764,K-12,"Berkeley, CA 94702-1793",2020 Bonar Street
http://www.bvusd.org,bvusd.org,Bennett Valley Union Elementary, (707) 542-2201,K-6,"Santa Rosa, CA 95405-8310",2250 Mesquite Drive
